version type size len rows randomlen prefix slice run time
patched random-last 100000000 100000 1000 100000 10 100000 10 716.913
patched random-last 100000000 100000 1000 100000 1000 1 1 19.901
patched random-last 100000000 100000 1000 100000 1000 1 2 19.950
patched random-last 100000000 100000 1000 100000 1000 1 3 19.904
patched random-last 100000000 100000 1000 100000 1000 1 4 19.947
patched random-last 100000000 100000 1000 100000 1000 1 5 20.023
patched random-last 100000000 100000 1000 100000 1000 1 6 19.951
patched random-last 100000000 100000 1000 100000 1000 1 7 19.874
patched random-last 100000000 100000 1000 100000 1000 1 8 19.933
patched random-last 100000000 100000 1000 100000 1000 1 9 19.945
patched random-last 100000000 100000 1000 100000 1000 1 10 19.893
patched random-last 100000000 100000 1000 100000 1000 10 1 20.091
patched random-last 100000000 100000 1000 100000 1000 10 2 20.091
patched random-last 100000000 100000 1000 100000 1000 10 3 20.066
patched random-last 100000000 100000 1000 100000 1000 10 4 20.136
patched random-last 100000000 100000 1000 100000 1000 10 5 20.037
patched random-last 100000000 100000 1000 100000 1000 10 6 20.054
patched random-last 100000000 100000 1000 100000 1000 10 7 20.096
patched random-last 100000000 100000 1000 100000 1000 10 8 20.141
patched random-last 100000000 100000 1000 100000 1000 10 9 20.041
patched random-last 100000000 100000 1000 100000 1000 10 10 20.085
patched random-last 100000000 100000 1000 100000 1000 1000 1 34.479
patched random-last 100000000 100000 1000 100000 1000 1000 2 34.423
patched random-last 100000000 100000 1000 100000 1000 1000 3 34.393
patched random-last 100000000 100000 1000 100000 1000 1000 4 34.443
patched random-last 100000000 100000 1000 100000 1000 1000 5 34.438
patched random-last 100000000 100000 1000 100000 1000 1000 6 34.441
patched random-last 100000000 100000 1000 100000 1000 1000 7 34.433
patched random-last 100000000 100000 1000 100000 1000 1000 8 34.433
patched random-last 100000000 100000 1000 100000 1000 1000 9 34.420
patched random-last 100000000 100000 1000 100000 1000 1000 10 34.471
patched random-last 100000000 100000 1000 100000 1000 100000 1 714.706
patched random-last 100000000 100000 1000 100000 1000 100000 2 715.074
patched random-last 100000000 100000 1000 100000 1000 100000 3 715.023
patched random-last 100000000 100000 1000 100000 1000 100000 4 714.808
patched random-last 100000000 100000 1000 100000 1000 100000 5 714.753
patched random-last 100000000 100000 1000 100000 1000 100000 6 714.672
patched random-last 100000000 100000 1000 100000 1000 100000 7 715.251
patched random-last 100000000 100000 1000 100000 1000 100000 8 714.762
patched random-last 100000000 100000 1000 100000 1000 100000 9 714.711
patched random-last 100000000 100000 1000 100000 1000 100000 10 715.001
patched random-last 100000000 100000 1000 100000 100000 1 1 495.222
patched random-last 100000000 100000 1000 100000 100000 1 2 494.900
patched random-last 100000000 100000 1000 100000 100000 1 3 495.172
patched random-last 100000000 100000 1000 100000 100000 1 4 494.860
patched random-last 100000000 100000 1000 100000 100000 1 5 494.783
patched random-last 100000000 100000 1000 100000 100000 1 6 494.945
patched random-last 100000000 100000 1000 100000 100000 1 7 495.044
patched random-last 100000000 100000 1000 100000 100000 1 8 495.015
patched random-last 100000000 100000 1000 100000 100000 1 9 494.924
patched random-last 100000000 100000 1000 100000 100000 1 10 495.046
patched random-last 100000000 100000 1000 100000 100000 10 1 495.199
patched random-last 100000000 100000 1000 100000 100000 10 2 495.040
patched random-last 100000000 100000 1000 100000 100000 10 3 495.186
patched random-last 100000000 100000 1000 100000 100000 10 4 494.945
patched random-last 100000000 100000 1000 100000 100000 10 5 494.944
patched random-last 100000000 100000 1000 100000 100000 10 6 495.110
patched random-last 100000000 100000 1000 100000 100000 10 7 494.785
patched random-last 100000000 100000 1000 100000 100000 10 8 494.999
patched random-last 100000000 100000 1000 100000 100000 10 9 494.858
patched random-last 100000000 100000 1000 100000 100000 10 10 494.825
patched random-last 100000000 100000 1000 100000 100000 1000 1 495.175
patched random-last 100000000 100000 1000 100000 100000 1000 2 494.888
patched random-last 100000000 100000 1000 100000 100000 1000 3 494.824
patched random-last 100000000 100000 1000 100000 100000 1000 4 495.070
patched random-last 100000000 100000 1000 100000 100000 1000 5 494.979
patched random-last 100000000 100000 1000 100000 100000 1000 6 494.820
patched random-last 100000000 100000 1000 100000 100000 1000 7 494.756
patched random-last 100000000 100000 1000 100000 100000 1000 8 494.756
patched random-last 100000000 100000 1000 100000 100000 1000 9 494.957
patched random-last 100000000 100000 1000 100000 100000 1000 10 495.063
patched random-last 100000000 100000 1000 100000 100000 100000 1 495.117
patched random-last 100000000 100000 1000 100000 100000 100000 2 495.001
patched random-last 100000000 100000 1000 100000 100000 100000 3 494.906
patched random-last 100000000 100000 1000 100000 100000 100000 4 495.116
patched random-last 100000000 100000 1000 100000 100000 100000 5 494.972
patched random-last 100000000 100000 1000 100000 100000 100000 6 494.952
patched random-last 100000000 100000 1000 100000 100000 100000 7 495.085
patched random-last 100000000 100000 1000 100000 100000 100000 8 494.952
patched random-last 100000000 100000 1000 100000 100000 100000 9 494.874
patched random-last 100000000 100000 1000 100000 100000 100000 10 494.849
patched random-first 100000000 1000000 100 1 0 1 1 1.075
patched random-first 100000000 1000000 100 1 0 1 2 1.013
patched random-first 100000000 1000000 100 1 0 1 3 0.996
patched random-first 100000000 1000000 100 1 0 1 4 1.000
patched random-first 100000000 1000000 100 1 0 1 5 1.007
patched random-first 100000000 1000000 100 1 0 1 6 0.996
patched random-first 100000000 1000000 100 1 0 1 7 0.983
patched random-first 100000000 1000000 100 1 0 1 8 0.993
patched random-first 100000000 1000000 100 1 0 1 9 1.000
patched random-first 100000000 1000000 100 1 0 1 10 0.984
patched random-first 100000000 1000000 100 1 0 10 1 0.989
patched random-first 100000000 1000000 100 1 0 10 2 0.971
patched random-first 100000000 1000000 100 1 0 10 3 0.984
patched random-first 100000000 1000000 100 1 0 10 4 0.964
patched random-first 100000000 1000000 100 1 0 10 5 0.980
patched random-first 100000000 1000000 100 1 0 10 6 0.976
patched random-first 100000000 1000000 100 1 0 10 7 1.004
patched random-first 100000000 1000000 100 1 0 10 8 1.018
patched random-first 100000000 1000000 100 1 0 10 9 1.014
patched random-first 100000000 1000000 100 1 0 10 10 1.000
patched random-first 100000000 1000000 100 1 0 1000 1 3.027
patched random-first 100000000 1000000 100 1 0 1000 2 3.014
patched random-first 100000000 1000000 100 1 0 1000 3 3.038
patched random-first 100000000 1000000 100 1 0 1000 4 3.003
patched random-first 100000000 1000000 100 1 0 1000 5 3.032
patched random-first 100000000 1000000 100 1 0 1000 6 3.033
patched random-first 100000000 1000000 100 1 0 1000 7 3.030
patched random-first 100000000 1000000 100 1 0 1000 8 3.017
patched random-first 100000000 1000000 100 1 0 1000 9 3.024
patched random-first 100000000 1000000 100 1 0 1000 10 3.028
patched random-first 100000000 1000000 100 1 0 100000 1 204.504
patched random-first 100000000 1000000 100 1 0 100000 2 204.620
patched random-first 100000000 1000000 100 1 0 100000 3 204.631
patched random-first 100000000 1000000 100 1 0 100000 4 204.524
patched random-first 100000000 1000000 100 1 0 100000 5 204.582
patched random-first 100000000 1000000 100 1 0 100000 6 204.545
patched random-first 100000000 1000000 100 1 0 100000 7 204.646
patched random-first 100000000 1000000 100 1 0 100000 8 204.745
patched random-first 100000000 1000000 100 1 0 100000 9 204.632
patched random-first 100000000 1000000 100 1 0 100000 10 204.553
patched random-first 100000000 1000000 100 1 10 1 1 1.036
patched random-first 100000000 1000000 100 1 10 1 2 0.971
patched random-first 100000000 1000000 100 1 10 1 3 0.984
patched random-first 100000000 1000000 100 1 10 1 4 0.980
patched random-first 100000000 1000000 100 1 10 1 5 1.019
patched random-first 100000000 1000000 100 1 10 1 6 1.021
patched random-first 100000000 1000000 100 1 10 1 7 1.014
patched random-first 100000000 1000000 100 1 10 1 8 1.016
patched random-first 100000000 1000000 100 1 10 1 9 1.017
patched random-first 100000000 1000000 100 1 10 1 10 1.017
patched random-first 100000000 1000000 100 1 10 10 1 0.994
patched random-first 100000000 1000000 100 1 10 10 2 0.992
patched random-first 100000000 1000000 100 1 10 10 3 1.032
patched random-first 100000000 1000000 100 1 10 10 4 1.038
patched random-first 100000000 1000000 100 1 10 10 5 1.030
patched random-first 100000000 1000000 100 1 10 10 6 1.033
patched random-first 100000000 1000000 100 1 10 10 7 1.040
patched random-first 100000000 1000000 100 1 10 10 8 1.039
patched random-first 100000000 1000000 100 1 10 10 9 1.036
patched random-first 100000000 1000000 100 1 10 10 10 1.035
patched random-first 100000000 1000000 100 1 10 1000 1 3.054
patched random-first 100000000 1000000 100 1 10 1000 2 3.055
patched random-first 100000000 1000000 100 1 10 1000 3 3.058
patched random-first 100000000 1000000 100 1 10 1000 4 3.052
patched random-first 100000000 1000000 100 1 10 1000 5 3.057
patched random-first 100000000 1000000 100 1 10 1000 6 3.050
patched random-first 100000000 1000000 100 1 10 1000 7 3.056
patched random-first 100000000 1000000 100 1 10 1000 8 3.018
patched random-first 100000000 1000000 100 1 10 1000 9 3.052
patched random-first 100000000 1000000 100 1 10 1000 10 3.049
patched random-first 100000000 1000000 100 1 10 100000 1 204.843
patched random-first 100000000 1000000 100 1 10 100000 2 204.636
patched random-first 100000000 1000000 100 1 10 100000 3 204.703
patched random-first 100000000 1000000 100 1 10 100000 4 204.580
patched random-first 100000000 1000000 100 1 10 100000 5 204.651
patched random-first 100000000 1000000 100 1 10 100000 6 204.721
patched random-first 100000000 1000000 100 1 10 100000 7 204.646
patched random-first 100000000 1000000 100 1 10 100000 8 204.637
patched random-first 100000000 1000000 100 1 10 100000 9 204.661
patched random-first 100000000 1000000 100 1 10 100000 10 204.587
patched random-first 100000000 1000000 100 1 1000 1 1 2.828
patched random-first 100000000 1000000 100 1 1000 1 2 2.810
patched random-first 100000000 1000000 100 1 1000 1 3 2.797
patched random-first 100000000 1000000 100 1 1000 1 4 2.811
patched random-first 100000000 1000000 100 1 1000 1 5 2.821
patched random-first 100000000 1000000 100 1 1000 1 6 2.817
patched random-first 100000000 1000000 100 1 1000 1 7 2.807
patched random-first 100000000 1000000 100 1 1000 1 8 2.804
patched random-first 100000000 1000000 100 1 1000 1 9 2.841
patched random-first 100000000 1000000 100 1 1000 1 10 2.816
patched random-first 100000000 1000000 100 1 1000 10 1 2.851
patched random-first 100000000 1000000 100 1 1000 10 2 2.840
patched random-first 100000000 1000000 100 1 1000 10 3 2.835
patched random-first 100000000 1000000 100 1 1000 10 4 2.843
patched random-first 100000000 1000000 100 1 1000 10 5 2.846
patched random-first 100000000 1000000 100 1 1000 10 6 2.832
patched random-first 100000000 1000000 100 1 1000 10 7 2.846
patched random-first 100000000 1000000 100 1 1000 10 8 2.843
patched random-first 100000000 1000000 100 1 1000 10 9 2.834
patched random-first 100000000 1000000 100 1 1000 10 10 2.836
patched random-first 100000000 1000000 100 1 1000 1000 1 4.816
patched random-first 100000000 1000000 100 1 1000 1000 2 4.856
patched random-first 100000000 1000000 100 1 1000 1000 3 4.806
patched random-first 100000000 1000000 100 1 1000 1000 4 4.860
patched random-first 100000000 1000000 100 1 1000 1000 5 4.808
patched random-first 100000000 1000000 100 1 1000 1000 6 4.803
patched random-first 100000000 1000000 100 1 1000 1000 7 4.845
patched random-first 100000000 1000000 100 1 1000 1000 8 4.851
patched random-first 100000000 1000000 100 1 1000 1000 9 4.861
patched random-first 100000000 1000000 100 1 1000 1000 10 4.807
patched random-first 100000000 1000000 100 1 1000 100000 1 206.582
patched random-first 100000000 1000000 100 1 1000 100000 2 206.679
patched random-first 100000000 1000000 100 1 1000 100000 3 206.660
patched random-first 100000000 1000000 100 1 1000 100000 4 206.546
patched random-first 100000000 1000000 100 1 1000 100000 5 206.460
patched random-first 100000000 1000000 100 1 1000 100000 6 206.472
patched random-first 100000000 1000000 100 1 1000 100000 7 206.612
patched random-first 100000000 1000000 100 1 1000 100000 8 206.600
patched random-first 100000000 1000000 100 1 1000 100000 9 206.450
patched random-first 100000000 1000000 100 1 1000 100000 10 206.613
patched random-first 100000000 1000000 100 1 100000 1 1 184.633
patched random-first 100000000 1000000 100 1 100000 1 2 184.544
patched random-first 100000000 1000000 100 1 100000 1 3 184.599
patched random-first 100000000 1000000 100 1 100000 1 4 184.567
patched random-first 100000000 1000000 100 1 100000 1 5 184.759
patched random-first 100000000 1000000 100 1 100000 1 6 184.724
patched random-first 100000000 1000000 100 1 100000 1 7 184.558
patched random-first 100000000 1000000 100 1 100000 1 8 184.572
patched random-first 100000000 1000000 100 1 100000 1 9 184.595
patched random-first 100000000 1000000 100 1 100000 1 10 184.539
patched random-first 100000000 1000000 100 1 100000 10 1 184.519
patched random-first 100000000 1000000 100 1 100000 10 2 184.585
patched random-first 100000000 1000000 100 1 100000 10 3 184.552
patched random-first 100000000 1000000 100 1 100000 10 4 184.561
patched random-first 100000000 1000000 100 1 100000 10 5 184.513
patched random-first 100000000 1000000 100 1 100000 10 6 184.635
patched random-first 100000000 1000000 100 1 100000 10 7 184.563
patched random-first 100000000 1000000 100 1 100000 10 8 184.680
patched random-first 100000000 1000000 100 1 100000 10 9 184.568
patched random-first 100000000 1000000 100 1 100000 10 10 184.644
patched random-first 100000000 1000000 100 1 100000 1000 1 186.634
patched random-first 100000000 1000000 100 1 100000 1000 2 186.554
patched random-first 100000000 1000000 100 1 100000 1000 3 186.515
patched random-first 100000000 1000000 100 1 100000 1000 4 186.812
patched random-first 100000000 1000000 100 1 100000 1000 5 186.432
patched random-first 100000000 1000000 100 1 100000 1000 6 186.486
patched random-first 100000000 1000000 100 1 100000 1000 7 186.544
patched random-first 100000000 1000000 100 1 100000 1000 8 186.588
patched random-first 100000000 1000000 100 1 100000 1000 9 186.553
patched random-first 100000000 1000000 100 1 100000 1000 10 186.691
patched random-first 100000000 1000000 100 1 100000 100000 1 389.309
patched random-first 100000000 1000000 100 1 100000 100000 2 389.484
patched random-first 100000000 1000000 100 1 100000 100000 3 389.834
patched random-first 100000000 1000000 100 1 100000 100000 4 389.507
patched random-first 100000000 1000000 100 1 100000 100000 5 389.800
patched random-first 100000000 1000000 100 1 100000 100000 6 389.286
patched random-first 100000000 1000000 100 1 100000 100000 7 389.712
patched random-first 100000000 1000000 100 1 100000 100000 8 389.473
patched random-first 100000000 1000000 100 1 100000 100000 9 389.635
patched random-first 100000000 1000000 100 1 100000 100000 10 389.714
patched random-first 100000000 1000000 100 10 0 1 1 1.126
patched random-first 100000000 1000000 100 10 0 1 2 0.992
patched random-first 100000000 1000000 100 10 0 1 3 0.986
patched random-first 100000000 1000000 100 10 0 1 4 0.996
patched random-first 100000000 1000000 100 10 0 1 5 0.993
patched random-first 100000000 1000000 100 10 0 1 6 1.001
patched random-first 100000000 1000000 100 10 0 1 7 1.003
patched random-first 100000000 1000000 100 10 0 1 8 1.010
patched random-first 100000000 1000000 100 10 0 1 9 1.010
patched random-first 100000000 1000000 100 10 0 1 10 1.010
patched random-first 100000000 1000000 100 10 0 10 1 0.989
patched random-first 100000000 1000000 100 10 0 10 2 1.017
patched random-first 100000000 1000000 100 10 0 10 3 1.027
patched random-first 100000000 1000000 100 10 0 10 4 1.026
patched random-first 100000000 1000000 100 10 0 10 5 1.004
patched random-first 100000000 1000000 100 10 0 10 6 1.017
patched random-first 100000000 1000000 100 10 0 10 7 1.020
patched random-first 100000000 1000000 100 10 0 10 8 1.021
patched random-first 100000000 1000000 100 10 0 10 9 1.008
patched random-first 100000000 1000000 100 10 0 10 10 1.014
patched random-first 100000000 1000000 100 10 0 1000 1 3.000
patched random-first 100000000 1000000 100 10 0 1000 2 2.998
patched random-first 100000000 1000000 100 10 0 1000 3 3.009
patched random-first 100000000 1000000 100 10 0 1000 4 2.991
patched random-first 100000000 1000000 100 10 0 1000 5 3.011
patched random-first 100000000 1000000 100 10 0 1000 6 3.050
patched random-first 100000000 1000000 100 10 0 1000 7 3.019
patched random-first 100000000 1000000 100 10 0 1000 8 3.019
patched random-first 100000000 1000000 100 10 0 1000 9 3.049
patched random-first 100000000 1000000 100 10 0 1000 10 3.013
patched random-first 100000000 1000000 100 10 0 100000 1 204.573
patched random-first 100000000 1000000 100 10 0 100000 2 204.508
patched random-first 100000000 1000000 100 10 0 100000 3 204.618
patched random-first 100000000 1000000 100 10 0 100000 4 204.627
patched random-first 100000000 1000000 100 10 0 100000 5 204.592
patched random-first 100000000 1000000 100 10 0 100000 6 204.505
patched random-first 100000000 1000000 100 10 0 100000 7 204.551
patched random-first 100000000 1000000 100 10 0 100000 8 204.572
patched random-first 100000000 1000000 100 10 0 100000 9 204.569
patched random-first 100000000 1000000 100 10 0 100000 10 204.571
patched random-first 100000000 1000000 100 10 10 1 1 1.001
patched random-first 100000000 1000000 100 10 10 1 2 1.025
patched random-first 100000000 1000000 100 10 10 1 3 1.030
patched random-first 100000000 1000000 100 10 10 1 4 1.024
patched random-first 100000000 1000000 100 10 10 1 5 1.024
patched random-first 100000000 1000000 100 10 10 1 6 1.024
patched random-first 100000000 1000000 100 10 10 1 7 1.027
patched random-first 100000000 1000000 100 10 10 1 8 1.029
patched random-first 100000000 1000000 100 10 10 1 9 1.033
patched random-first 100000000 1000000 100 10 10 1 10 0.990
patched random-first 100000000 1000000 100 10 10 10 1 1.020
patched random-first 100000000 1000000 100 10 10 10 2 1.023
patched random-first 100000000 1000000 100 10 10 10 3 1.023
patched random-first 100000000 1000000 100 10 10 10 4 1.000
patched random-first 100000000 1000000 100 10 10 10 5 1.040
patched random-first 100000000 1000000 100 10 10 10 6 1.038
patched random-first 100000000 1000000 100 10 10 10 7 1.025
patched random-first 100000000 1000000 100 10 10 10 8 1.031
patched random-first 100000000 1000000 100 10 10 10 9 1.031
patched random-first 100000000 1000000 100 10 10 10 10 1.037
patched random-first 100000000 1000000 100 10 10 1000 1 3.063
patched random-first 100000000 1000000 100 10 10 1000 2 3.036
patched random-first 100000000 1000000 100 10 10 1000 3 3.023
patched random-first 100000000 1000000 100 10 10 1000 4 3.078
patched random-first 100000000 1000000 100 10 10 1000 5 3.055
patched random-first 100000000 1000000 100 10 10 1000 6 3.039
patched random-first 100000000 1000000 100 10 10 1000 7 3.054
patched random-first 100000000 1000000 100 10 10 1000 8 3.060
patched random-first 100000000 1000000 100 10 10 1000 9 3.043
patched random-first 100000000 1000000 100 10 10 1000 10 3.037
patched random-first 100000000 1000000 100 10 10 100000 1 204.735
patched random-first 100000000 1000000 100 10 10 100000 2 204.590
patched random-first 100000000 1000000 100 10 10 100000 3 204.698
patched random-first 100000000 1000000 100 10 10 100000 4 204.694
patched random-first 100000000 1000000 100 10 10 100000 5 204.693
patched random-first 100000000 1000000 100 10 10 100000 6 204.852
patched random-first 100000000 1000000 100 10 10 100000 7 204.716
patched random-first 100000000 1000000 100 10 10 100000 8 204.715
patched random-first 100000000 1000000 100 10 10 100000 9 204.876
patched random-first 100000000 1000000 100 10 10 100000 10 204.659
patched random-first 100000000 1000000 100 10 1000 1 1 2.833
patched random-first 100000000 1000000 100 10 1000 1 2 2.829
patched random-first 100000000 1000000 100 10 1000 1 3 2.830
patched random-first 100000000 1000000 100 10 1000 1 4 2.821
patched random-first 100000000 1000000 100 10 1000 1 5 2.834
patched random-first 100000000 1000000 100 10 1000 1 6 2.829
patched random-first 100000000 1000000 100 10 1000 1 7 2.826
patched random-first 100000000 1000000 100 10 1000 1 8 2.826
patched random-first 100000000 1000000 100 10 1000 1 9 2.817
patched random-first 100000000 1000000 100 10 1000 1 10 2.814
patched random-first 100000000 1000000 100 10 1000 10 1 2.844
patched random-first 100000000 1000000 100 10 1000 10 2 2.838
patched random-first 100000000 1000000 100 10 1000 10 3 2.834
patched random-first 100000000 1000000 100 10 1000 10 4 2.841
patched random-first 100000000 1000000 100 10 1000 10 5 2.843
patched random-first 100000000 1000000 100 10 1000 10 6 2.834
patched random-first 100000000 1000000 100 10 1000 10 7 2.842
patched random-first 100000000 1000000 100 10 1000 10 8 2.856
patched random-first 100000000 1000000 100 10 1000 10 9 2.862
patched random-first 100000000 1000000 100 10 1000 10 10 2.840
patched random-first 100000000 1000000 100 10 1000 1000 1 4.849
patched random-first 100000000 1000000 100 10 1000 1000 2 4.889
patched random-first 100000000 1000000 100 10 1000 1000 3 4.845
patched random-first 100000000 1000000 100 10 1000 1000 4 4.856
patched random-first 100000000 1000000 100 10 1000 1000 5 4.859
patched random-first 100000000 1000000 100 10 1000 1000 6 4.865
patched random-first 100000000 1000000 100 10 1000 1000 7 4.855
patched random-first 100000000 1000000 100 10 1000 1000 8 4.855
patched random-first 100000000 1000000 100 10 1000 1000 9 4.852
patched random-first 100000000 1000000 100 10 1000 1000 10 4.862
patched random-first 100000000 1000000 100 10 1000 100000 1 206.541
patched random-first 100000000 1000000 100 10 1000 100000 2 206.398
patched random-first 100000000 1000000 100 10 1000 100000 3 206.475
patched random-first 100000000 1000000 100 10 1000 100000 4 206.580
patched random-first 100000000 1000000 100 10 1000 100000 5 206.495
patched random-first 100000000 1000000 100 10 1000 100000 6 206.480
patched random-first 100000000 1000000 100 10 1000 100000 7 206.589
patched random-first 100000000 1000000 100 10 1000 100000 8 206.543
patched random-first 100000000 1000000 100 10 1000 100000 9 206.470
patched random-first 100000000 1000000 100 10 1000 100000 10 206.464
patched random-first 100000000 1000000 100 10 100000 1 1 184.609
patched random-first 100000000 1000000 100 10 100000 1 2 184.821
patched random-first 100000000 1000000 100 10 100000 1 3 184.563
patched random-first 100000000 1000000 100 10 100000 1 4 184.587
patched random-first 100000000 1000000 100 10 100000 1 5 184.536
patched random-first 100000000 1000000 100 10 100000 1 6 184.587
patched random-first 100000000 1000000 100 10 100000 1 7 184.577
patched random-first 100000000 1000000 100 10 100000 1 8 184.762
patched random-first 100000000 1000000 100 10 100000 1 9 184.529
patched random-first 100000000 1000000 100 10 100000 1 10 184.522
patched random-first 100000000 1000000 100 10 100000 10 1 184.624
patched random-first 100000000 1000000 100 10 100000 10 2 184.606
patched random-first 100000000 1000000 100 10 100000 10 3 184.612
patched random-first 100000000 1000000 100 10 100000 10 4 184.626
patched random-first 100000000 1000000 100 10 100000 10 5 184.482
patched random-first 100000000 1000000 100 10 100000 10 6 184.559
patched random-first 100000000 1000000 100 10 100000 10 7 184.530
patched random-first 100000000 1000000 100 10 100000 10 8 184.552
patched random-first 100000000 1000000 100 10 100000 10 9 184.640
patched random-first 100000000 1000000 100 10 100000 10 10 184.453
patched random-first 100000000 1000000 100 10 100000 1000 1 186.609
patched random-first 100000000 1000000 100 10 100000 1000 2 186.665
patched random-first 100000000 1000000 100 10 100000 1000 3 186.649
patched random-first 100000000 1000000 100 10 100000 1000 4 186.603
patched random-first 100000000 1000000 100 10 100000 1000 5 186.547
patched random-first 100000000 1000000 100 10 100000 1000 6 186.637
patched random-first 100000000 1000000 100 10 100000 1000 7 186.557
patched random-first 100000000 1000000 100 10 100000 1000 8 186.639
patched random-first 100000000 1000000 100 10 100000 1000 9 186.599
patched random-first 100000000 1000000 100 10 100000 1000 10 186.554
patched random-first 100000000 1000000 100 10 100000 100000 1 389.650
patched random-first 100000000 1000000 100 10 100000 100000 2 389.794
patched random-first 100000000 1000000 100 10 100000 100000 3 389.532
patched random-first 100000000 1000000 100 10 100000 100000 4 389.708
patched random-first 100000000 1000000 100 10 100000 100000 5 389.907
patched random-first 100000000 1000000 100 10 100000 100000 6 389.449
patched random-first 100000000 1000000 100 10 100000 100000 7 389.299
patched random-first 100000000 1000000 100 10 100000 100000 8 389.322
patched random-first 100000000 1000000 100 10 100000 100000 9 389.857
patched random-first 100000000 1000000 100 10 100000 100000 10 389.541
patched random-first 100000000 1000000 100 1000 0 1 1 1.742
patched random-first 100000000 1000000 100 1000 0 1 2 1.625
patched random-first 100000000 1000000 100 1000 0 1 3 1.616
patched random-first 100000000 1000000 100 1000 0 1 4 1.572
patched random-first 100000000 1000000 100 1000 0 1 5 1.608
patched random-first 100000000 1000000 100 1000 0 1 6 1.610
patched random-first 100000000 1000000 100 1000 0 1 7 1.584
patched random-first 100000000 1000000 100 1000 0 1 8 1.621
patched random-first 100000000 1000000 100 1000 0 1 9 1.606
patched random-first 100000000 1000000 100 1000 0 1 10 1.581
patched random-first 100000000 1000000 100 1000 0 10 1 1.630
patched random-first 100000000 1000000 100 1000 0 10 2 1.607
patched random-first 100000000 1000000 100 1000 0 10 3 1.635
patched random-first 100000000 1000000 100 1000 0 10 4 1.606
patched random-first 100000000 1000000 100 1000 0 10 5 1.625
patched random-first 100000000 1000000 100 1000 0 10 6 1.604
patched random-first 100000000 1000000 100 1000 0 10 7 1.595
patched random-first 100000000 1000000 100 1000 0 10 8 1.607
patched random-first 100000000 1000000 100 1000 0 10 9 1.580
patched random-first 100000000 1000000 100 1000 0 10 10 1.594
patched random-first 100000000 1000000 100 1000 0 1000 1 3.151
patched random-first 100000000 1000000 100 1000 0 1000 2 3.130
patched random-first 100000000 1000000 100 1000 0 1000 3 3.107
patched random-first 100000000 1000000 100 1000 0 1000 4 3.148
patched random-first 100000000 1000000 100 1000 0 1000 5 3.154
patched random-first 100000000 1000000 100 1000 0 1000 6 3.147
patched random-first 100000000 1000000 100 1000 0 1000 7 3.117
patched random-first 100000000 1000000 100 1000 0 1000 8 3.146
patched random-first 100000000 1000000 100 1000 0 1000 9 3.122
patched random-first 100000000 1000000 100 1000 0 1000 10 3.133
patched random-first 100000000 1000000 100 1000 0 100000 1 150.427
patched random-first 100000000 1000000 100 1000 0 100000 2 150.390
patched random-first 100000000 1000000 100 1000 0 100000 3 150.345
patched random-first 100000000 1000000 100 1000 0 100000 4 171.212
patched random-first 100000000 1000000 100 1000 0 100000 5 150.421
patched random-first 100000000 1000000 100 1000 0 100000 6 150.468
patched random-first 100000000 1000000 100 1000 0 100000 7 150.450
patched random-first 100000000 1000000 100 1000 0 100000 8 150.469
patched random-first 100000000 1000000 100 1000 0 100000 9 150.393
patched random-first 100000000 1000000 100 1000 0 100000 10 150.384
patched random-first 100000000 1000000 100 1000 10 1 1 1.633
patched random-first 100000000 1000000 100 1000 10 1 2 1.660
patched random-first 100000000 1000000 100 1000 10 1 3 1.638
patched random-first 100000000 1000000 100 1000 10 1 4 1.599
patched random-first 100000000 1000000 100 1000 10 1 5 1.646
patched random-first 100000000 1000000 100 1000 10 1 6 1.643
patched random-first 100000000 1000000 100 1000 10 1 7 1.644
patched random-first 100000000 1000000 100 1000 10 1 8 1.593
patched random-first 100000000 1000000 100 1000 10 1 9 1.638
patched random-first 100000000 1000000 100 1000 10 1 10 1.637
patched random-first 100000000 1000000 100 1000 10 10 1 1.654
patched random-first 100000000 1000000 100 1000 10 10 2 1.644
patched random-first 100000000 1000000 100 1000 10 10 3 1.639
patched random-first 100000000 1000000 100 1000 10 10 4 1.607
patched random-first 100000000 1000000 100 1000 10 10 5 1.659
patched random-first 100000000 1000000 100 1000 10 10 6 1.642
patched random-first 100000000 1000000 100 1000 10 10 7 1.635
patched random-first 100000000 1000000 100 1000 10 10 8 1.612
patched random-first 100000000 1000000 100 1000 10 10 9 1.669
patched random-first 100000000 1000000 100 1000 10 10 10 1.650
patched random-first 100000000 1000000 100 1000 10 1000 1 3.149
patched random-first 100000000 1000000 100 1000 10 1000 2 3.159
patched random-first 100000000 1000000 100 1000 10 1000 3 3.133
patched random-first 100000000 1000000 100 1000 10 1000 4 3.140
patched random-first 100000000 1000000 100 1000 10 1000 5 3.142
patched random-first 100000000 1000000 100 1000 10 1000 6 3.149
patched random-first 100000000 1000000 100 1000 10 1000 7 3.136
patched random-first 100000000 1000000 100 1000 10 1000 8 3.164
patched random-first 100000000 1000000 100 1000 10 1000 9 3.153
patched random-first 100000000 1000000 100 1000 10 1000 10 3.122
patched random-first 100000000 1000000 100 1000 10 100000 1 150.472
patched random-first 100000000 1000000 100 1000 10 100000 2 150.441
patched random-first 100000000 1000000 100 1000 10 100000 3 150.431
patched random-first 100000000 1000000 100 1000 10 100000 4 150.412
patched random-first 100000000 1000000 100 1000 10 100000 5 150.403
